1	0.23740077018737793	1.0	6
1	10.275835990905762	0.7550664166546375	6
1	20.37397074699402	0.5102826168715752	6
1	30.630964517593384	0.3850796538858508	6
1	40.644914627075195	0.3148123273624713	6
1	50.74057722091675	0.27730650873963547	6
1	60.785263776779175	0.2511700013103814	6
1	70.8164873123169	0.23657915287288964	6
1	81.30104541778564	0.2282140302103873	6
1	91.42225456237793	0.2154500595113227	6
1	101.45858597755432	0.21108712019705686	6
1	111.90626883506775	0.20674164686731522	6
1	121.97857642173767	0.20201594061698772	6
1	132.1966564655304	0.19928362384298304	6
1	142.2807149887085	0.1912811669868801	6
1	152.43041586875916	0.19162030992771167	6
1	162.4812638759613	0.18489011889533136	6
1	172.57933855056763	0.18753731992178846	6
1	182.66912388801575	0.1846677679361793	6
1	192.71506357192993	0.1835954732109595	6
1	202.83496022224426	0.1818324708228523	6
1	212.99520564079285	0.1781784094132573	6
1	223.0003023147583	0.1757483885523036	6
1	233.10875535011292	0.17364821781656184	6
1	243.1866955757141	0.17257758850964994	6
1	253.21882343292236	0.1717775829225807	6
1	263.3328642845154	0.16591152942979281	6
1	273.4056839942932	0.16666473497127085	6
1	283.7378489971161	0.16571826635047152	6
1	293.74605536460876	0.16247243547290346	6
1	303.98325419425964	0.16183548611265106	6
1	313.99985933303833	0.1606470224973703	6
1	324.17898297309875	0.15960847198997424	6
1	334.44942355155945	0.16368379457109702	6
1	344.63265204429626	0.16110877637431278	6
1	354.7163140773773	0.15813228030785773	6
1	364.75245928764343	0.15558716068299017	6
1	375.0502984523773	0.15737735748847106	6
1	385.0627238750458	0.15650176678703037	6
1	395.25030183792114	0.15088493837695985	6
1	405.332453250885	0.15444948174833997	6
1	415.3883738517761	0.1555912287504519	6
1	425.46045422554016	0.15443811980825567	6
1	435.4615173339844	0.15465548669712365	6
1	445.4989733695984	0.1535878478046681	6
1	455.66558504104614	0.15096934138435186	6
1	465.9267625808716	0.15190167222647122	6
1	475.941686630249	0.15422528316839793	6
1	485.9628436565399	0.15395143567544747	6
1	496.0289363861084	0.15287423608425726	6
1	506.2792778015137	0.1500929749585834	6
1	516.452722787857	0.14873537998803427	6
1	526.6490938663483	0.1467410170017994	6
1	536.7854068279266	0.14954365906080652	6
1	546.8264763355255	0.14711456234147832	6
1	557.2166526317596	0.15394810918256793	6
1	567.3123443126678	0.15173671578798903	6
1	577.5119669437408	0.1500224888093385	6
1	587.6643905639648	0.14970408474841895	6
1	597.8632822036743	0.1472842488277284	6
1	608.2282083034515	0.1448566491398002	6
1	618.3660094738007	0.14662674098047326	6
1	628.3734679222107	0.1447581452342973	6
1	638.4062325954437	0.1468510784260401	6
1	648.5585830211639	0.1462610296928974	6
1	658.623006105423	0.1408277998582488	6
1	668.8432478904724	0.14576323089916746	6
1	678.9403836727142	0.14396778444407432	6
1	688.9570479393005	0.1473891459486268	6
1	699.1688823699951	0.14145649669046687	6
1	709.5145695209503	0.1428559981156629	6
1	719.6122851371765	0.1415488941760603	6
1	729.6218957901001	0.14123917504369352	6
1	739.7044742107391	0.14109885165699035	6
1	749.8233444690704	0.14512044395403492	6
1	759.978842496872	0.14100942197476013	6
1	770.1000158786774	0.142164996120328	6
1	780.260488986969	0.14799368732760498	6
1	790.5124800205231	0.14137649289117493	6
1	800.5854115486145	0.13955809552923945	6
1	810.5986411571503	0.14209426326645522	6
1	820.8041114807129	0.14202727296175416	6
1	830.8633155822754	0.1403558312110537	6
1	841.1100561618805	0.13763376249744821	6
1	851.1112232208252	0.1381839340594427	6
1	861.2804729938507	0.13773753230979735	6
2	871.3514544963837	0.13790138198647559	6
2	881.4075677394867	0.14000921722111853	6
2	891.5125205516815	0.13850439355682972	6
2	901.6577188968658	0.13592660905261394	6
2	911.7322309017181	0.14020277066351292	6
2	921.7394003868103	0.1388409557259967	6
2	931.7793295383453	0.1388292483187636	6
2	941.7991542816162	0.13851522590973758	6
2	951.9148814678192	0.1365602791178431	6
2	961.9702763557434	0.13732860145232412	6
2	972.0339393615723	0.13759440232057207	6
2	982.0921528339386	0.13853289693629592	6
2	992.1093442440033	0.1348563880041775	6
